"Election Name","County Name","Office Name","District Name","Party Name","Candidate Name","Votes","Yes Votes","No Votes","Election Day Votes","ElectionDay Yes Votes","Election Day No Votes","Mail Votes","Mail Yes Votes","Mail No Votes","Provisional Votes","Provisional Yes Votes","Provisional No Votes"
"2023 Municipal Election","FULTON","Justice of the Supreme Court","Statewide","Republican","CAROLYN CARLUCCIO","3,002","0","0","2,828","0","0","171","0","0","3","0","0"
"2023 Municipal Election","FULTON","Judge of the Superior Court (Retention)","Statewide","","JACK PANELLA","0","2,031","955","0","1,815","869","0","216","85","0","0","1"
"2023 Municipal Election","FULTON","Judge of the Superior Court (Retention)","Statewide","","VICTOR P STABILE","0","2,287","748","0","2,081","652","0","206","95","0","0","1"
"2023 Municipal Election","FULTON","Judge of the Superior Court","Statewide","Democratic","JILL BECK","715","0","0","520","0","0","194","0","0","1","0","0"
"2023 Municipal Election","FULTON","Judge of the Superior Court","Statewide","Democratic","TIMIKA LANE","579","0","0","407","0","0","172","0","0","0","0","0"
"2023 Municipal Election","FULTON","Judge of the Superior Court","Statewide","Republican","MARIA BATTISTA","2,663","0","0","2,506","0","0","154","0","0","3","0","0"
"2023 Municipal Election","FULTON","Judge of the Superior Court","Statewide","Republican","HARRY F SMAIL JR","2,552","0","0","2,395","0","0","156","0","0","1","0","0"
"2023 Municipal Election","FULTON","Judge of the Commonwealth Court","Statewide","Democratic","MATT WOLF","683","0","0","495","0","0","188","0","0","0","0","0"
"2023 Municipal Election","FULTON","Judge of the Commonwealth Court","Statewide","Republican","MEGAN MARTIN","3,019","0","0","2,837","0","0","179","0","0","3","0","0"
"2023 Municipal Election","FULTON","Judge of the Court of Common Pleas (Retention)","39th Judicial District (Franklin & Fulton Counties)","","JEREMIAH D ZOOK","0","2,625","544","0","2,389","461","0","236","82","0","0","1"
"2023 Municipal Election","GREENE","Justice of the Supreme Court","Statewide","Democratic","DANIEL MCCAFFERY","3,059","0","0","2,042","0","0","970","0","0","47","0","0"
"2023 Municipal Election","GREENE","Justice of the Supreme Court","Statewide","Republican","CAROLYN CARLUCCIO","5,194","0","0","4,805","0","0","379","0","0","10","0","0"
"2023 Municipal Election","GREENE","Judge of the Superior Court (Retention)","Statewide","","JACK PANELLA","0","4,474","3,009","0","3,507","2,667","0","926","337","0","41","5"
"2023 Municipal Election","GREENE","Judge of the Superior Court (Retention)","Statewide","","VICTOR P STABILE","0","4,470","2,931","0","3,710","2,383","0","726","535","0","34","13"
"2023 Municipal Election","GREENE","Judge of the Superior Court","Statewide","Democratic","JILL BECK","3,059","0","0","1,995","0","0","1,017","0","0","47","0","0"
"2023 Municipal Election","GREENE","Judge of the Superior Court","Statewide","Democratic","TIMIKA LANE","2,242","0","0","1,359","0","0","842","0","0","41","0","0"
"2023 Municipal Election","GREENE","Judge of the Superior Court","Statewide","Republican","MARIA BATTISTA","4,753","0","0","4,370","0","0","373","0","0","10","0","0"
"2023 Municipal Election","GREENE","Judge of the Superior Court","Statewide","Republican","HARRY F SMAIL JR","4,483","0","0","4,125","0","0","346","0","0","12","0","0"
"2023 Municipal Election","GREENE","Judge of the Commonwealth Court","Statewide","Democratic","MATT WOLF","2,953","0","0","1,917","0","0","992","0","0","44","0","0"
"2023 Municipal Election","GREENE","Judge of the Commonwealth Court","Statewide","Republican","MEGAN MARTIN","5,291","0","0","4,894","0","0","383","0","0","14","0","0"
"2023 Municipal Election","HUNTINGDON","Justice of the Supreme Court","Statewide","Democratic","DANIEL MCCAFFERY","2,410","0","0","1,502","0","0","900","0","0","8","0","0"
"2023 Municipal Election","HUNTINGDON","Justice of the Supreme Court","Statewide","Republican","CAROLYN CARLUCCIO","7,203","0","0","6,552","0","0","639","0","0","12","0","0"
"2023 Municipal Election","HUNTINGDON","Judge of the Superior Court (Retention)","Statewide","","JACK PANELLA","0","4,227","3,635","0","3,254","3,206","0","965","424","0","8","5"
"2023 Municipal Election","HUNTINGDON","Judge of the Superior Court (Retention)","Statewide","","VICTOR P STABILE","0","4,495","3,398","0","3,734","2,770","0","755","621","0","6","7"
"2023 Municipal Election","HUNTINGDON","Judge of the Superior Court","Statewide","Democratic","JILL BECK","2,572","0","0","1,561","0","0","1,004","0","0","7","0","0"
"2023 Municipal Election","HUNTINGDON","Judge of the Superior Court","Statewide","Democratic","TIMIKA LANE","2,114","0","0","1,232","0","0","874","0","0","8","0","0"
"2023 Municipal Election","HUNTINGDON","Judge of the Superior Court","Statewide","Republican","MARIA BATTISTA","6,385","0","0","5,860","0","0","516","0","0","9","0","0"
"2023 Municipal Election","HUNTINGDON","Judge of the Superior Court","Statewide","Republican","HARRY F SMAIL JR","5,671","0","0","5,191","0","0","471","0","0","9","0","0"
"2023 Municipal Election","HUNTINGDON","Judge of the Commonwealth Court","Statewide","Democratic","MATT WOLF","2,521","0","0","1,517","0","0","995","0","0","9","0","0"
"2023 Municipal Election","HUNTINGDON","Judge of the Commonwealth Court","Statewide","Republican","MEGAN MARTIN","7,214","0","0","6,638","0","0","566","0","0","10","0","0"
"2023 Municipal Election","HUNTINGDON","Judge of the Court of Common Pleas","20th Judicial District (Huntingdon County)","Democratic / Republican","GEORGE ZANIC","8,601","0","0","7,188","0","0","1,399","0","0","14","0","0"
"2023 Municipal Election","INDIANA","Justice of the Supreme Court","Statewide","Democratic","DANIEL MCCAFFERY","7,125","0","0","4,185","0","0","2,934","0","0","6","0","0"
"2023 Municipal Election","INDIANA","Justice of the Supreme Court","Statewide","Republican","CAROLYN CARLUCCIO","11,464","0","0","10,213","0","0","1,246","0","0","5","0","0"
"2023 Municipal Election","INDIANA","Judge of the Superior Court (Retention)","Statewide","","JACK PANELLA","0","10,417","6,537","0","7,293","5,646","0","3,119","887","0","5","4"
"2023 Municipal Election","INDIANA","Judge of the Superior Court (Retention)","Statewide","","VICTOR P STABILE","0","11,026","5,875","0","8,543","4,383","0","2,477","1,489","0","6","3"
"2023 Municipal Election","INDIANA","Judge of the Superior Court","Statewide","Democratic","JILL BECK","6,957","0","0","4,005","0","0","2,948","0","0","4","0","0"
"2023 Municipal Election","INDIANA","Judge of the Superior Court","Statewide","Democratic","TIMIKA LANE","5,359","0","0","2,882","0","0","2,474","0","0","3","0","0"
"2023 Municipal Election","INDIANA","Judge of the Superior Court","Statewide","Republican","MARIA BATTISTA","10,124","0","0","8,918","0","0","1,201","0","0","5","0","0"
"2023 Municipal Election","INDIANA","Judge of the Superior Court","Statewide","Republican","HARRY F SMAIL JR","9,955","0","0","8,816","0","0","1,134","0","0","5","0","0"
"2023 Municipal Election","INDIANA","Judge of the Commonwealth Court","Statewide","Democratic","MATT WOLF","6,564","0","0","3,697","0","0","2,863","0","0","4","0","0"
"2023 Municipal Election","INDIANA","Judge of the Commonwealth Court","Statewide","Republican","MEGAN MARTIN","11,768","0","0","10,485","0","0","1,276","0","0","7","0","0"
"2023 Municipal Election","JEFFERSON","Justice of the Supreme Court","Statewide","Democratic","DANIEL MCCAFFERY","2,399","0","0","1,535","0","0","861","0","0","3","0","0"
"2023 Municipal Election","JEFFERSON","Justice of the Supreme Court","Statewide","Republican","CAROLYN CARLUCCIO","8,025","0","0","7,304","0","0","716","0","0","5","0","0"
"2023 Municipal Election","JEFFERSON","Judge of the Superior Court (Retention)","Statewide","","JACK PANELLA","0","4,372","4,148","0","3,408","3,709","0","961","436","0","3","3"
"2023 Municipal Election","JEFFERSON","Judge of the Superior Court (Retention)","Statewide","","VICTOR P STABILE","0","5,020","3,506","0","4,194","2,938","0","822","566","0","4","2"
"2023 Municipal Election","JEFFERSON","Judge of the Superior Court","Statewide","Democratic","JILL BECK","2,668","0","0","1,692","0","0","974","0","0","2","0","0"
"2023 Municipal Election","JEFFERSON","Judge of the Superior Court","Statewide","Democratic","TIMIKA LANE","2,029","0","0","1,232","0","0","795","0","0","2","0","0"
"2023 Municipal Election","JEFFERSON","Judge of the Superior Court","Statewide","Republican","MARIA BATTISTA","7,237","0","0","6,638","0","0","595","0","0","4","0","0"
"2023 Municipal Election","JEFFERSON","Judge of the Superior Court","Statewide","Republican","HARRY F SMAIL JR","6,630","0","0","6,076","0","0","550","0","0","4","0","0"
"2023 Municipal Election","JEFFERSON","Judge of the Commonwealth Court","Statewide","Democratic","MATT WOLF","2,500","0","0","1,574","0","0","923","0","0","3","0","0"
"2023 Municipal Election","JEFFERSON","Judge of the Commonwealth Court","Statewide","Republican","MEGAN MARTIN","7,871","0","0","7,216","0","0","651","0","0","4","0","0"
"2023 Municipal Election","JUNIATA","Justice of the Supreme Court","Statewide","Democratic","DANIEL MCCAFFERY","1,220","0","0","802","0","0","418","0","0","0","0","0"
"2023 Municipal Election","JUNIATA","Justice of the Supreme Court","Statewide","Republican","CAROLYN CARLUCCIO","3,744","0","0","3,420","0","0","323","0","0","1","0","0"
"2023 Municipal Election","JUNIATA","Judge of the Superior Court (Retention)","Statewide","","JACK PANELLA","0","2,294","1,830","0","1,846","1,583","0","448","247","0","0","0"
"2023 Municipal Election","JUNIATA","Judge of the Superior Court (Retention)","Statewide","","VICTOR P STABILE","0","2,456","1,673","0","2,065","1,380","0","391","293","0","0","0"
"2023 Municipal Election","JUNIATA","Judge of the Superior Court","Statewide","Democratic","JILL BECK","1,296","0","0","857","0","0","439","0","0","0","0","0"
"2023 Municipal Election","JUNIATA","Judge of the Superior Court","Statewide","Democratic","TIMIKA LANE","803","0","0","456","0","0","347","0","0","0","0","0"
"2023 Municipal Election","JUNIATA","Judge of the Superior Court","Statewide","Republican","MARIA BATTISTA","3,275","0","0","2,980","0","0","294","0","0","1","0","0"
"2023 Municipal Election","JUNIATA","Judge of the Superior Court","Statewide","Republican","HARRY F SMAIL JR","2,968","0","0","2,703","0","0","264","0","0","1","0","0"
"2023 Municipal Election","JUNIATA","Judge of the Commonwealth Court","Statewide","Democratic","MATT WOLF","1,050","0","0","640","0","0","410","0","0","0","0","0"
"2023 Municipal Election","JUNIATA","Judge of the Commonwealth Court","Statewide","Republican","MEGAN MARTIN","3,879","0","0","3,546","0","0","332","0","0","1","0","0"
"2023 Municipal Election","LACKAWANNA","Justice of the Supreme Court","Statewide","Democratic","DANIEL MCCAFFERY","29,731","0","0","18,780","0","0","10,863","0","0","88","0","0"
"2023 Municipal Election","LACKAWANNA","Justice of the Supreme Court","Statewide","Republican","CAROLYN CARLUCCIO","21,354","0","0","17,797","0","0","3,517","0","0","40","0","0"
"2023 Municipal Election","LACKAWANNA","Judge of the Superior Court (Retention)","Statewide","","JACK PANELLA","0","30,031","11,464","0","19,752","9,049","0","10,190","2,399","0","89","16"
"2023 Municipal Election","LACKAWANNA","Judge of the Superior Court (Retention)","Statewide","","VICTOR P STABILE","0","27,403","13,636","0","19,042","9,453","0","8,282","4,159","0","79","24"
"2023 Municipal Election","LACKAWANNA","Judge of the Superior Court","Statewide","Democratic","JILL BECK","30,569","0","0","19,096","0","0","11,388","0","0","85","0","0"
"2023 Municipal Election","LACKAWANNA","Judge of the Superior Court","Statewide","Democratic","TIMIKA LANE","24,724","0","0","14,730","0","0","9,922","0","0","72","0","0"
"2023 Municipal Election","LACKAWANNA","Judge of the Superior Court","Statewide","Republican","MARIA BATTISTA","18,568","0","0","15,725","0","0","2,803","0","0","40","0","0"
"2023 Municipal Election","LACKAWANNA","Judge of the Superior Court","Statewide","Republican","HARRY F SMAIL JR","15,133","0","0","12,855","0","0","2,248","0","0","30","0","0"
"2023 Municipal Election","LACKAWANNA","Judge of the Commonwealth Court","Statewide","Democratic","MATT WOLF","30,265","0","0","18,800","0","0","11,377","0","0","88","0","0"
"2023 Municipal Election","LACKAWANNA","Judge of the Commonwealth Court","Statewide","Republican","MEGAN MARTIN","20,032","0","0","17,088","0","0","2,907","0","0","37","0","0"
"2023 Municipal Election","LACKAWANNA","Judge of the Court of Common Pleas (Retention)","45th Judicial District (Lackawanna County)","","JAMES A GIBBONS","0","33,253","10,468","0","22,731","7,755","0","10,432","2,693","0","90","20"
"2023 Municipal Election","LACKAWANNA","Judge of the Court of Common Pleas","45th Judicial District (Lackawanna County)","Democratic / Republican","FRANK J RUGGIERO","42,534","0","0","29,512","0","0","12,907","0","0","115","0","0"
"2023 Municipal Election","LANCASTER","Justice of the Supreme Court","Statewide","Democratic","DANIEL MCCAFFERY","54,317","0","0","35,601","0","0","18,435","0","0","281","0","0"
"2023 Municipal Election","LANCASTER","Justice of the Supreme Court","Statewide","Republican","CAROLYN CARLUCCIO","68,678","0","0","61,875","0","0","6,687","0","0","116","0","0"
"2023 Municipal Election","LANCASTER","Judge of the Superior Court (Retention)","Statewide","","JACK PANELLA","0","71,051","38,089","0","52,479","33,764","0","18,326","4,232","0","246","93"
"2023 Municipal Election","LANCASTER","Judge of the Superior Court (Retention)","Statewide","","VICTOR P STABILE","0","72,342","35,155","0","59,124","26,099","0","13,010","8,930","0","208","126"
"2023 Municipal Election","LANCASTER","Judge of the Superior Court","Statewide","Democratic","JILL BECK","53,324","0","0","34,531","0","0","18,522","0","0","271","0","0"
"2023 Municipal Election","LANCASTER","Judge of the Superior Court","Statewide","Democratic","TIMIKA LANE","49,109","0","0","31,561","0","0","17,284","0","0","264","0","0"
"2023 Municipal Election","LANCASTER","Judge of the Superior Court","Statewide","Republican","MARIA BATTISTA","65,683","0","0","59,524","0","0","6,055","0","0","104","0","0"
"2023 Municipal Election","LANCASTER","Judge of the Superior Court","Statewide","Republican","HARRY F SMAIL JR","62,095","0","0","56,304","0","0","5,693","0","0","98","0","0"
"2023 Municipal Election","LANCASTER","Judge of the Commonwealth Court","Statewide","Democratic","MATT WOLF","53,548","0","0","34,559","0","0","18,708","0","0","281","0","0"
"2023 Municipal Election","LANCASTER","Judge of the Commonwealth Court","Statewide","Republican","MEGAN MARTIN","69,073","0","0","62,566","0","0","6,391","0","0","116","0","0"
"2023 Municipal Election","LANCASTER","Judge of the Court of Common Pleas (Retention)","2nd Judicial District (Lancaster County)","","MERRILL M SPAHN JR","0","78,441","30,699","0","61,929","24,567","0","16,274","6,042","0","238","90"
"2023 Municipal Election","LANCASTER","Judge of the Court of Common Pleas","2nd Judicial District (Lancaster County)","Democratic","KAREN L MAISANO","58,623","0","0","39,555","0","0","18,782","0","0","286","0","0"
"2023 Municipal Election","LANCASTER","Judge of the Court of Common Pleas","2nd Judicial District (Lancaster County)","Republican","TODD BROWN","65,742","0","0","57,472","0","0","8,159","0","0","111","0","0"
"2023 Municipal Election","LANCASTER","Judge of the Court of Common Pleas","2nd Judicial District (Lancaster County)","Republican","CHRISTINA PARSONS","65,497","0","0","57,680","0","0","7,708","0","0","109","0","0"
"2023 Municipal Election","LANCASTER","Judge of the Court of Common Pleas","2nd Judicial District (Lancaster County)","Republican","SHAWN P MCLAUGHLIN","64,457","0","0","56,962","0","0","7,387","0","0","108","0","0"
"2023 Municipal Election","LAWRENCE","Justice of the Supreme Court","Statewide","Democratic","DANIEL MCCAFFERY","8,611","0","0","5,233","0","0","3,364","0","0","14","0","0"
"2023 Municipal Election","LAWRENCE","Justice of the Supreme Court","Statewide","Republican","CAROLYN CARLUCCIO","12,389","0","0","10,916","0","0","1,464","0","0","9","0","0"
"2023 Municipal Election","LAWRENCE","Judge of the Superior Court (Retention)","Statewide","","JACK PANELLA","0","12,090","5,688","0","8,680","4,680","0","3,396","1,001","0","14","7"
"2023 Municipal Election","LAWRENCE","Judge of the Superior Court (Retention)","Statewide","","VICTOR P STABILE","0","11,998","5,664","0","9,100","4,250","0","2,883","1,408","0","15","6"
"2023 Municipal Election","LAWRENCE","Judge of the Superior Court","Statewide","Democratic","JILL BECK","8,339","0","0","5,012","0","0","3,317","0","0","10","0","0"
"2023 Municipal Election","LAWRENCE","Judge of the Superior Court","Statewide","Democratic","TIMIKA LANE","6,175","0","0","3,441","0","0","2,722","0","0","12","0","0"
"2023 Municipal Election","LAWRENCE","Judge of the Superior Court","Statewide","Republican","MARIA BATTISTA","11,308","0","0","9,874","0","0","1,426","0","0","8","0","0"
"2023 Municipal Election","LAWRENCE","Judge of the Superior Court","Statewide","Republican","HARRY F SMAIL JR","10,288","0","0","9,045","0","0","1,235","0","0","8","0","0"
"2023 Municipal Election","LAWRENCE","Judge of the Commonwealth Court","Statewide","Democratic","MATT WOLF","8,324","0","0","4,955","0","0","3,355","0","0","14","0","0"
"2023 Municipal Election","LAWRENCE","Judge of the Commonwealth Court","Statewide","Republican","MEGAN MARTIN","12,564","0","0","11,085","0","0","1,471","0","0","8","0","0"
"2023 Municipal Election","LEBANON","Justice of the Supreme Court","Statewide","Democratic","DANIEL MCCAFFERY","10,691","0","0","6,171","0","0","4,457","0","0","63","0","0"
"2023 Municipal Election","LEBANON","Justice of the Supreme Court","Statewide","Republican","CAROLYN CARLUCCIO","18,872","0","0","16,695","0","0","2,163","0","0","14","0","0"
"2023 Municipal Election","LEBANON","Judge of the Superior Court (Retention)","Statewide","","JACK PANELLA","0","14,018","9,509","0","9,801","8,019","0","4,177","1,472","0","40","18"
"2023 Municipal Election","LEBANON","Judge of the Superior Court (Retention)","Statewide","","VICTOR P STABILE","0","14,169","9,173","0","10,993","6,770","0","3,143","2,380","0","33","23"
"2023 Municipal Election","LEBANON","Judge of the Superior Court","Statewide","Democratic","JILL BECK","10,610","0","0","5,950","0","0","4,601","0","0","59","0","0"
"2023 Municipal Election","LEBANON","Judge of the Superior Court","Statewide","Democratic","TIMIKA LANE","8,644","0","0","4,550","0","0","4,037","0","0","57","0","0"
"2023 Municipal Election","LEBANON","Judge of the Superior Court","Statewide","Republican","MARIA BATTISTA","17,393","0","0","15,439","0","0","1,942","0","0","12","0","0"
"2023 Municipal Election","LEBANON","Judge of the Superior Court","Statewide","Republican","HARRY F SMAIL JR","15,754","0","0","14,004","0","0","1,742","0","0","8","0","0"
"2023 Municipal Election","LEBANON","Judge of the Commonwealth Court","Statewide","Democratic","MATT WOLF","10,239","0","0","5,601","0","0","4,575","0","0","63","0","0"
"2023 Municipal Election","LEBANON","Judge of the Commonwealth Court","Statewide","Republican","MEGAN MARTIN","19,197","0","0","17,134","0","0","2,049","0","0","14","0","0"
"2023 Municipal Election","LEBANON","Judge of the Court of Common Pleas","52nd Judicial District (Lebanon County)","Democratic","MEGAN RYLAND TANNER","12,624","0","0","7,999","0","0","4,561","0","0","64","0","0"
"2023 Municipal Election","LEBANON","Judge of the Court of Common Pleas","52nd Judicial District (Lebanon County)","Republican","DONNA LONG BRIGHTBILL","16,939","0","0","14,828","0","0","2,098","0","0","13","0","0"
"2023 Municipal Election","LEHIGH","Justice of the Supreme Court","Statewide","Democratic","DANIEL MCCAFFERY","42,333","0","0","23,407","0","0","18,659","0","0","267","0","0"
"2023 Municipal Election","LEHIGH","Justice of the Supreme Court","Statewide","Republican","CAROLYN CARLUCCIO","31,803","0","0","27,523","0","0","4,173","0","0","107","0","0"
"2023 Municipal Election","LEHIGH","Judge of the Superior Court (Retention)","Statewide","","JACK PANELLA","0","43,873","16,775","0","26,735","13,501","0","16,933","3,190","0","205","84"
"2023 Municipal Election","LEHIGH","Judge of the Superior Court (Retention)","Statewide","","VICTOR P STABILE","0","40,979","20,174","0","28,862","12,265","0","11,928","7,812","0","189","97"
"2023 Municipal Election","LEHIGH","Judge of the Superior Court","Statewide","Democratic","JILL BECK","39,210","0","0","21,209","0","0","17,763","0","0","238","0","0"
"2023 Municipal Election","LEHIGH","Judge of the Superior Court","Statewide","Democratic","TIMIKA LANE","36,278","0","0","19,731","0","0","16,328","0","0","219","0","0"
"2023 Municipal Election","LEHIGH","Judge of the Superior Court","Statewide","Republican","MARIA BATTISTA","31,279","0","0","26,780","0","0","4,390","0","0","109","0","0"
"2023 Municipal Election","LEHIGH","Judge of the Superior Court","Statewide","Republican","HARRY F SMAIL JR","29,480","0","0","25,235","0","0","4,145","0","0","100","0","0"
"2023 Municipal Election","LEHIGH","Judge of the Commonwealth Court","Statewide","Democratic","MATT WOLF","40,689","0","0","22,258","0","0","18,171","0","0","260","0","0"
"2023 Municipal Election","LEHIGH","Judge of the Commonwealth Court","Statewide","Republican","MEGAN MARTIN","32,923","0","0","28,258","0","0","4,551","0","0","114","0","0"
"2023 Municipal Election","LEHIGH","Judge of the Court of Common Pleas (Retention)","31st Judicial District (Lehigh County)","","BRIAN JOHNSON","0","47,761","14,329","0","32,093","9,806","0","15,454","4,448","0","214","75"
"2023 Municipal Election","LUZERNE","Justice of the Supreme Court","Statewide","Democratic","DANIEL MCCAFFERY","28,009","0","0","15,076","0","0","12,794","0","0","139","0","0"
"2023 Municipal Election","LUZERNE","Justice of the Supreme Court","Statewide","Republican","CAROLYN CARLUCCIO","34,172","0","0","27,239","0","0","6,837","0","0","96","0","0"
"2023 Municipal Election","LUZERNE","Judge of the Superior Court (Retention)","Statewide","","JACK PANELLA","0","35,300","18,052","0","21,899","14,314","0","13,269","3,699","0","132","39"
"2023 Municipal Election","LUZERNE","Judge of the Superior Court (Retention)","Statewide","","VICTOR P STABILE","0","33,065","20,345","0","22,739","13,898","0","10,205","6,400","0","121","47"
"2023 Municipal Election","LUZERNE","Judge of the Superior Court","Statewide","Democratic","JILL BECK","30,887","0","0","15,931","0","0","14,822","0","0","134","0","0"
"2023 Municipal Election","LUZERNE","Judge of the Superior Court","Statewide","Democratic","TIMIKA LANE","24,882","0","0","12,536","0","0","12,233","0","0","113","0","0"
"2023 Municipal Election","LUZERNE","Judge of the Superior Court","Statewide","Republican","MARIA BATTISTA","31,293","0","0","25,996","0","0","5,215","0","0","82","0","0"
"2023 Municipal Election","LUZERNE","Judge of the Superior Court","Statewide","Republican","HARRY F SMAIL JR","26,823","0","0","22,622","0","0","4,131","0","0","70","0","0"
"2023 Municipal Election","LUZERNE","Judge of the Commonwealth Court","Statewide","Democratic","MATT WOLF","28,451","0","0","14,507","0","0","13,808","0","0","136","0","0"
"2023 Municipal Election","LUZERNE","Judge of the Commonwealth Court","Statewide","Republican","MEGAN MARTIN","33,076","0","0","27,423","0","0","5,563","0","0","90","0","0"
"2023 Municipal Election","LYCOMING","Justice of the Supreme Court","Statewide","Democratic","DANIEL MCCAFFERY","7,353","0","0","4,844","0","0","2,484","0","0","25","0","0"
"2023 Municipal Election","LYCOMING","Justice of the Supreme Court","Statewide","Republican","CAROLYN CARLUCCIO","17,421","0","0","15,916","0","0","1,490","0","0","15","0","0"
"2023 Municipal Election","LYCOMING","Judge of the Superior Court (Retention)","Statewide","","JACK PANELLA","0","11,047","10,178","0","8,508","9,138","0","2,518","1,024","0","21","16"
"2023 Municipal Election","LYCOMING","Judge of the Superior Court (Retention)","Statewide","","VICTOR P STABILE","0","13,494","7,608","0","11,488","6,104","0","1,985","1,488","0","21","16"
"2023 Municipal Election","LYCOMING","Judge of the Superior Court","Statewide","Democratic","JILL BECK","7,408","0","0","4,793","0","0","2,594","0","0","21","0","0"
"2023 Municipal Election","LYCOMING","Judge of the Superior Court","Statewide","Democratic","TIMIKA LANE","6,109","0","0","3,810","0","0","2,278","0","0","21","0","0"
"2023 Municipal Election","LYCOMING","Judge of the Superior Court","Statewide","Republican","MARIA BATTISTA","15,986","0","0","14,681","0","0","1,290","0","0","15","0","0"
"2023 Municipal Election","LYCOMING","Judge of the Superior Court","Statewide","Republican","HARRY F SMAIL JR","13,955","0","0","12,812","0","0","1,130","0","0","13","0","0"
"2023 Municipal Election","LYCOMING","Judge of the Commonwealth Court","Statewide","Democratic","MATT WOLF","7,237","0","0","4,627","0","0","2,586","0","0","24","0","0"
"2023 Municipal Election","LYCOMING","Judge of the Commonwealth Court","Statewide","Republican","MEGAN MARTIN","17,381","0","0","16,025","0","0","1,340","0","0","16","0","0"
"2023 Municipal Election","LYCOMING","Judge of the Court of Common Pleas","29th Judicial District (Lycoming County)","Democratic","ANDREA PULIZZI","6,832","0","0","4,486","0","0","2,328","0","0","18","0","0"
"2023 Municipal Election","LYCOMING","Judge of the Court of Common Pleas","29th Judicial District (Lycoming County)","Democratic / Republican","WILLIAM P CARLUCCI","12,060","0","0","9,798","0","0","2,244","0","0","18","0","0"
"2023 Municipal Election","LYCOMING","Judge of the Court of Common Pleas","29th Judicial District (Lycoming County)","Republican","RYAN C GARDNER","17,278","0","0","15,722","0","0","1,538","0","0","18","0","0"
"2023 Municipal Election","McKEAN","Justice of the Supreme Court","Statewide","Democratic","DANIEL MCCAFFERY","2,275","0","0","1,470","0","0","803","0","0","2","0","0"
"2023 Municipal Election","McKEAN","Justice of the Supreme Court","Statewide","Republican","CAROLYN CARLUCCIO","5,102","0","0","4,637","0","0","464","0","0","1","0","0"
"2023 Municipal Election","McKEAN","Judge of the Superior Court (Retention)","Statewide","","JACK PANELLA","0","4,271","2,222","0","3,494","1,930","0","775","291","0","2","1"
"2023 Municipal Election","McKEAN","Judge of the Superior Court (Retention)","Statewide","","VICTOR P STABILE","0","4,308","2,070","0","3,660","1,664","0","646","405","0","2","1"
"2023 Municipal Election","McKEAN","Judge of the Superior Court","Statewide","Democratic","JILL BECK","2,270","0","0","1,451","0","0","817","0","0","2","0","0"
"2023 Municipal Election","McKEAN","Judge of the Superior Court","Statewide","Democratic","TIMIKA LANE","1,987","0","0","1,236","0","0","749","0","0","2","0","0"
"2023 Municipal Election","McKEAN","Judge of the Superior Court","Statewide","Republican","MARIA BATTISTA","4,712","0","0","4,261","0","0","450","0","0","1","0","0"
"2023 Municipal Election","McKEAN","Judge of the Superior Court","Statewide","Republican","HARRY F SMAIL JR","4,328","0","0","3,926","0","0","401","0","0","1","0","0"
"2023 Municipal Election","McKEAN","Judge of the Commonwealth Court","Statewide","Democratic","MATT WOLF","2,200","0","0","1,394","0","0","804","0","0","2","0","0"
"2023 Municipal Election","McKEAN","Judge of the Commonwealth Court","Statewide","Republican","MEGAN MARTIN","5,146","0","0","4,688","0","0","457","0","0","1","0","0"
"2023 Municipal Election","MERCER","Justice of the Supreme Court","Statewide","Democratic","DANIEL MCCAFFERY","9,938","0","0","6,103","0","0","3,800","0","0","35","0","0"
"2023 Municipal Election","MERCER","Justice of the Supreme Court","Statewide","Republican","CAROLYN CARLUCCIO","14,553","0","0","13,000","0","0","1,540","0","0","13","0","0"
"2023 Municipal Election","MERCER","Judge of the Superior Court (Retention)","Statewide","","JACK PANELLA","0","13,803","7,271","0","9,891","6,278","0","3,879","983","0","33","10"
"2023 Municipal Election","MERCER","Judge of the Superior Court (Retention)","Statewide","","VICTOR P STABILE","0","15,196","5,833","0","11,920","4,230","0","3,244","1,594","0","32","9"
"2023 Municipal Election","MERCER","Judge of the Superior Court","Statewide","Democratic","JILL BECK","9,536","0","0","5,733","0","0","3,769","0","0","34","0","0"
"2023 Municipal Election","MERCER","Judge of the Superior Court","Statewide","Democratic","TIMIKA LANE","7,751","0","0","4,549","0","0","3,174","0","0","28","0","0"
"2023 Municipal Election","MERCER","Judge of the Superior Court","Statewide","Republican","MARIA BATTISTA","13,185","0","0","11,780","0","0","1,392","0","0","13","0","0"
"2023 Municipal Election","MERCER","Judge of the Superior Court","Statewide","Republican","HARRY F SMAIL JR","12,339","0","0","11,029","0","0","1,299","0","0","11","0","0"
"2023 Municipal Election","MERCER","Judge of the Commonwealth Court","Statewide","Democratic","MATT WOLF","9,659","0","0","5,849","0","0","3,776","0","0","34","0","0"
"2023 Municipal Election","MERCER","Judge of the Commonwealth Court","Statewide","Republican","MEGAN MARTIN","14,637","0","0","13,089","0","0","1,534","0","0","14","0","0"
"2023 Municipal Election","MERCER","Judge of the Court of Common Pleas (Retention)","35th Judicial District (Mercer County)","","DANIEL P WALLACE","0","17,375","4,488","0","13,508","3,292","0","3,833","1,189","0","34","7"
"2023 Municipal Election","MIFFLIN","Justice of the Supreme Court","Statewide","Democratic","DANIEL MCCAFFERY","2,263","0","0","1,261","0","0","992","0","0","10","0","0"
